city,timestamp,temperature,season
New York,2010-03-11,16.04144780814743,spring
New York,2010-03-12,9.298863773477878,spring
New York,2010-03-13,19.92718567359838,spring
New York,2010-03-14,12.987284127859304,spring
New York,2010-03-15,16.155796118185666,spring
New York,2010-03-16,4.713066465615419,spring
New York,2010-03-17,4.601420339553146,spring
New York,2010-03-18,14.389749407546441,spring
New York,2010-03-19,8.102536596138815,spring
New York,2010-03-20,11.277129221524307,spring
New York,2010-03-21,4.38912028484228,spring
New York,2010-03-22,10.601458142967756,spring
New York,2010-03-23,3.3366637670825616,spring
New York,2010-03-24,19.83856759328601,spring
New York,2010-03-25,11.948047175188579,spring
New York,2010-03-26,23.601621994298373,spring
New York,2010-03-27,8.959604834419887,spring
New York,2010-03-28,18.52625433597656,spring
New York,2010-03-29,19.665866496100254,spring
New York,2010-03-30,10.063247131879773,spring
New York,2010-03-31,10.277085107829803,spring
New York,2010-04-01,9.151731729746977,spring
New York,2010-04-02,7.312040978660906,spring
New York,2010-04-03,3.882615308099926,spring
New York,2010-04-04,5.623800348989376,spring
New York,2010-04-05,13.337227638146237,spring
New York,2010-04-06,5.750970474606808,spring
New York,2010-04-07,5.005634809471747,spring
New York,2010-04-08,12.817772275959944,spring
New York,2010-04-09,16.811833498115142,spring
New York,2010-04-10,20.582917515240034,spring
New York,2010-04-11,6.997898642199384,spring
New York,2010-04-12,2.8603718955599278,spring
New York,2010-04-13,1.3693818236193922,spring
New York,2010-04-14,8.234231024087059,spring
New York,2010-04-15,9.199171681229442,spring
New York,2010-04-16,7.151629107534056,spring
New York,2010-04-17,9.390557914835053,spring
New York,2010-04-18,7.326217635915173,spring
New York,2010-04-19,6.885391609705829,spring
New York,2010-04-20,14.992007483048233,spring
New York,2010-04-21,14.346055404508542,spring
New York,2010-04-22,10.180437867901007,spring
New York,2010-04-23,5.509064382986218,spring
New York,2010-04-24,14.102818566346206,spring
New York,2010-04-25,11.856607575316248,spring
New York,2010-04-26,6.284600223091116,spring
New York,2010-04-27,3.366028105838579,spring
New York,2010-04-28,8.067876569547344,spring
New York,2010-04-29,9.225386053302886,spring
New York,2010-04-30,14.712190388627986,spring
New York,2010-05-01,14.597383236532586,spring
New York,2010-05-02,13.924493456472572,spring
New York,2010-05-03,9.55037054262892,spring
New York,2010-05-04,8.938153826458434,spring
New York,2010-05-05,9.930660207414283,spring
New York,2010-05-06,16.252257442609015,spring
New York,2010-05-07,12.077851631875772,spring
New York,2010-05-08,11.028221700583835,spring
New York,2010-05-09,10.651600927484193,spring
New York,2010-05-10,9.218490745518695,spring
New York,2010-05-11,16.214157311047593,spring
New York,2010-05-12,11.161475012971772,spring
New York,2010-05-13,13.81400713908776,spring
New York,2010-05-14,7.830123199215269,spring
New York,2010-05-15,7.0662620074540206,spring
New York,2010-05-16,15.288771353764263,spring
New York,2010-05-17,11.459358002141233,spring
New York,2010-05-18,10.426139143625369,spring
New York,2010-05-19,18.792561042386538,spring
New York,2010-05-20,10.352831672712801,spring
New York,2010-05-21,11.163199163065963,spring
New York,2010-05-22,6.836765474533366,spring
New York,2010-05-23,6.8693023669687125,spring
New York,2010-05-24,4.661246848519537,spring
New York,2010-05-25,6.98236434819417,spring
New York,2010-05-26,11.006004867647958,spring
New York,2010-05-27,3.6370464431948246,spring
New York,2010-05-28,16.534088638910355,spring
New York,2010-05-29,9.062815845819125,spring
New York,2010-05-30,8.307767651431265,spring
New York,2010-05-31,20.135716894798477,spring
New York,2010-06-01,22.577902275805002,summer
New York,2010-06-02,15.490134029310612,summer
New York,2010-06-03,17.095915117028653,summer
New York,2010-06-04,25.97579039996042,summer
New York,2010-06-05,22.177102744602237,summer
New York,2010-06-06,16.437183757742083,summer
New York,2010-06-07,13.2579185769135,summer
New York,2010-06-08,28.295404450279797,summer
New York,2010-06-09,26.88836798808822,summer
New York,2010-06-10,26.234235843495778,summer
New York,2010-06-11,30.281624390486535,summer
New York,2010-06-12,28.369196395825465,summer
New York,2010-06-13,29.13074383548101,summer
New York,2010-06-14,28.80453606691305,summer
New York,2010-06-15,22.732101895315,summer
New York,2010-06-16,27.134271395907838,summer
New York,2010-06-17,23.838759805612348,summer
New York,2010-06-18,30.558764464586556,summer
New York,2010-06-19,20.349049482749336,summer
New York,2010-06-20,27.68066490871481,summer
New York,2010-06-21,23.644117505651487,summer
New York,2010-06-22,26.911250989272908,summer
New York,2010-06-23,16.709875334176893,summer
New York,2010-06-24,29.761029656474,summer
New York,2010-06-25,28.077615209128197,summer
New York,2010-06-26,17.820275204440694,summer
New York,2010-06-27,25.61373944044536,summer
New York,2010-06-28,27.987948759812003,summer
New York,2010-06-29,26.517399857579086,summer
New York,2010-06-30,32.24393939575215,summer
New York,2010-07-01,31.55229367957197,summer
New York,2010-07-02,24.771942689090253,summer
New York,2010-07-03,22.45494230202468,summer
New York,2010-07-04,28.354338625300247,summer
New York,2010-07-05,23.815419421260074,summer
New York,2010-07-06,14.140449216940764,summer
New York,2010-07-07,34.18649534558022,summer
New York,2010-07-08,28.060350846737673,summer
New York,2010-07-09,30.527502853086016,summer
New York,2010-07-10,25.452869912740727,summer
New York,2010-07-11,29.374638208838235,summer
New York,2010-07-12,33.4949709774686,summer
New York,2010-07-13,25.776217401967497,summer
New York,2010-07-14,18.139031192723277,summer
New York,2010-07-15,28.962439781246438,summer
New York,2010-07-16,26.023484176793254,summer
New York,2010-07-17,30.073935714108774,summer
New York,2010-07-18,24.664044558736304,summer
New York,2010-07-19,17.570522863422024,summer
New York,2010-07-20,19.31151628697783,summer
New York,2010-07-21,26.577912273119058,summer
New York,2010-07-22,21.458260978304697,summer
New York,2010-07-23,22.366480758549546,summer
New York,2010-07-24,19.64502487181307,summer
New York,2010-07-25,25.552308249589966,summer
New York,2010-07-26,17.52781832854324,summer
New York,2010-07-27,29.949419156913216,summer
New York,2010-07-28,21.186441911148826,summer
New York,2010-07-29,29.138265902080192,summer
New York,2010-07-30,29.24562074534992,summer
New York,2010-07-31,25.65477691326307,summer
New York,2010-08-01,27.75443701222337,summer
New York,2010-08-02,19.790745867681668,summer
New York,2010-08-03,30.074788153628898,summer
New York,2010-08-04,22.0522054787178,summer
New York,2010-08-05,20.18326598171686,summer
New York,2010-08-06,25.354234586254467,summer
New York,2010-08-07,26.628219667158188,summer
New York,2010-08-08,26.658841073019452,summer
New York,2010-08-09,29.441149558219145,summer
New York,2010-08-10,29.263234779826057,summer
New York,2010-08-11,18.92461748077416,summer
New York,2010-08-12,21.4576881900859,summer
New York,2010-08-13,24.313203857847206,summer
New York,2010-08-14,30.39329591140287,summer
New York,2010-08-15,22.202203436363337,summer
New York,2010-08-16,31.379120237041093,summer
New York,2010-08-17,22.684252808992927,summer
New York,2010-08-18,26.331286494651224,summer
New York,2010-08-19,27.283734000882465,summer
New York,2010-08-20,20.049701217711792,summer
New York,2010-08-21,24.35469961011872,summer
New York,2010-08-22,21.165432683661408,summer
New York,2010-08-23,18.437439557507204,summer
New York,2010-08-24,23.675928158275337,summer
New York,2010-08-25,31.486956974655367,summer
New York,2010-08-26,33.932023006253324,summer
New York,2010-08-27,26.020773024703296,summer
New York,2010-08-28,16.882235043324865,summer
New York,2010-08-29,24.019059705016833,summer
New York,2010-08-30,29.31433776200703,summer
New York,2010-08-31,13.09555059735625,summer
New York,2010-09-01,1.795874008802043,autumn
New York,2010-09-02,19.4742812651768,autumn
New York,2010-09-03,11.86988219590449,autumn
New York,2010-09-04,26.04218685251067,autumn
New York,2010-09-05,14.786844311130155,autumn
New York,2010-09-06,14.513132145934602,autumn
New York,2010-09-07,11.603769105804602,autumn
New York,2010-09-08,20.906976392851522,autumn
New York,2010-09-09,16.580667412627967,autumn
New York,2010-09-10,5.086142697028975,autumn
New York,2010-09-11,11.193319427833382,autumn
New York,2010-09-12,11.782525195803457,autumn
New York,2010-09-13,6.586749734603318,autumn
New York,2010-09-14,17.317213776252494,autumn
New York,2010-09-15,11.856246590596834,autumn
New York,2010-09-16,14.25347008183677,autumn
New York,2010-09-17,13.301178492571976,autumn
New York,2010-09-18,10.792417254430651,autumn
New York,2010-09-19,19.027342595189673,autumn
New York,2010-09-20,9.093288212311972,autumn
New York,2010-09-21,22.79258334549069,autumn
New York,2010-09-22,14.18027327033805,autumn
New York,2010-09-23,10.058913431768236,autumn
New York,2010-09-24,17.292537274798,autumn
New York,2010-09-25,8.869560178589298,autumn
New York,2010-09-26,18.84266948586505,autumn
New York,2010-09-27,13.869203473681258,autumn
New York,2010-09-28,14.8698952777155,autumn
New York,2010-09-29,16.453106725011263,autumn
New York,2010-09-30,16.56696320518832,autumn
New York,2010-10-01,17.644565745547453,autumn
New York,2010-10-02,15.850005392356143,autumn
New York,2010-10-03,15.148567291089941,autumn
New York,2010-10-04,13.217006619377148,autumn
New York,2010-10-05,22.724752167450937,autumn
New York,2010-10-06,16.293817673717268,autumn
New York,2010-10-07,19.37451966087873,autumn
New York,2010-10-08,17.199660267880468,autumn
New York,2010-10-09,19.1369027022806,autumn
New York,2010-10-10,21.663152202988535,autumn
New York,2010-10-11,10.512053926162727,autumn
New York,2010-10-12,9.420645829858852,autumn
New York,2010-10-13,19.986110192502114,autumn
New York,2010-10-14,22.54057102330758,autumn
New York,2010-10-15,15.636842018174075,autumn
New York,2010-10-16,17.72256594221858,autumn
New York,2010-10-17,9.794769011362842,autumn
New York,2010-10-18,23.391022442466458,autumn
New York,2010-10-19,17.368043249155157,autumn
New York,2010-10-20,11.491284788202593,autumn
New York,2010-10-21,3.593733208884169,autumn
New York,2010-10-22,25.738125519473144,autumn
New York,2010-10-23,11.441994997716563,autumn
New York,2010-10-24,16.96000690094726,autumn
New York,2010-10-25,10.683242716552197,autumn
New York,2010-10-26,11.860696881590359,autumn
New York,2010-10-27,21.34542026926247,autumn
New York,2010-10-28,16.09399083429497,autumn
New York,2010-10-29,6.982805047106876,autumn
New York,2010-10-30,17.885027471573725,autumn
New York,2010-10-31,14.682279342152004,autumn
New York,2010-11-01,11.50264673643133,autumn
New York,2010-11-02,18.13035604904363,autumn
New York,2010-11-03,21.281308750106426,autumn
New York,2010-11-04,13.92255617066819,autumn
New York,2010-11-05,10.548422605866744,autumn
New York,2010-11-06,13.906825894821186,autumn
New York,2010-11-07,23.25480911816943,autumn
New York,2010-11-08,24.61928051885799,autumn
New York,2010-11-09,13.596119966360412,autumn
New York,2010-11-10,18.49251468973232,autumn
New York,2010-11-11,16.841302031676886,autumn
New York,2010-11-12,8.406731806564881,autumn
New York,2010-11-13,15.241061242182967,autumn
New York,2010-11-14,18.605021605723074,autumn
New York,2010-11-15,8.863328995006736,autumn
New York,2010-11-16,17.625799418089954,autumn
New York,2010-11-17,20.72265032813202,autumn
New York,2010-11-18,12.48459332990174,autumn
New York,2010-11-19,11.950625592803897,autumn
New York,2010-11-20,19.040477350130857,autumn
New York,2010-11-21,17.500457230427138,autumn
New York,2010-11-22,4.675597641491718,autumn
New York,2010-11-23,12.08756616211333,autumn
New York,2010-11-24,26.845143779517777,autumn
New York,2010-11-25,15.087962332037554,autumn
New York,2010-11-26,14.298794637554009,autumn
New York,2010-11-27,15.53996248515246,autumn
New York,2010-11-28,13.6401637023029,autumn
New York,2010-11-29,21.598202398800897,autumn
New York,2010-11-30,8.899706027350172,autumn
New York,2010-12-01,-1.3748936158114264,winter
New York,2010-12-02,0.24877791125890686,winter
New York,2010-12-03,5.796305969765051,winter
New York,2010-12-04,-3.679428580754543,winter
New York,2010-12-05,-7.089602192404163,winter
New York,2010-12-06,-0.13119497762031326,winter
New York,2010-12-07,4.292898851514795,winter
New York,2010-12-08,-0.938053550954736,winter
New York,2010-12-09,0.22651574903726293,winter
New York,2010-12-10,5.576474181865933,winter
New York,2010-12-11,-4.18130007705598,winter
New York,2010-12-12,7.693941849325967,winter
New York,2010-12-13,2.304278783167299,winter
New York,2010-12-14,2.89225857844676,winter
New York,2010-12-15,-7.126449024318583,winter
New York,2010-12-16,-2.6451902926470265,winter
New York,2010-12-17,-6.29987128096487,winter
New York,2010-12-18,-0.9141233982968756,winter
New York,2010-12-19,6.047156460036678,winter
New York,2010-12-20,-0.29788871906277775,winter
New York,2010-12-21,9.827736703689322,winter
New York,2010-12-22,-5.426068609538413,winter
New York,2010-12-23,7.829676264297852,winter
New York,2010-12-24,-9.497940989325977,winter
New York,2010-12-25,6.077571414150235,winter
New York,2010-12-26,-3.3739498249612927,winter
New York,2010-12-27,-5.241474976737585,winter
New York,2010-12-28,-5.066734836037235,winter
New York,2010-12-29,-3.945202879617446,winter
New York,2010-12-30,3.9024992664903007,winter
New York,2010-12-31,5.797685917303443,winter
New York,2011-01-01,-1.6277870045816076,winter
New York,2011-01-02,-3.9251063417066447,winter
New York,2011-01-03,5.413539387130589,winter
New York,2011-01-04,1.2615539700545277,winter
New York,2011-01-05,3.707378326210447,winter
New York,2011-01-06,2.1514248009405175,winter
New York,2011-01-07,5.560460277889848,winter
New York,2011-01-08,3.3211022533261314,winter
New York,2011-01-09,11.74607705472896,winter
New York,2011-01-10,-5.130398522405293,winter
New York,2011-01-11,-0.08799223917700422,winter
New York,2011-01-12,-5.855258909161866,winter
New York,2011-01-13,4.980090878529369,winter
New York,2011-01-14,-0.42259139799253564,winter
New York,2011-01-15,-3.7397122101351044,winter
New York,2011-01-16,-1.3865097625626124,winter
New York,2011-01-17,-6.0128401668033336,winter
New York,2011-01-18,-2.899334418418568,winter
New York,2011-01-19,-3.5936579526783516,winter
New York,2011-01-20,-3.348018751267427,winter
New York,2011-01-21,6.095602099298127,winter
New York,2011-01-22,4.523170618208778,winter
New York,2011-01-23,3.2182007284617704,winter
New York,2011-01-24,-2.927295068486994,winter
New York,2011-01-25,-7.530303774891482,winter
New York,2011-01-26,3.1981036447171345,winter
New York,2011-01-27,-0.5226506371355379,winter
New York,2011-01-28,3.534936828687529,winter
New York,2011-01-29,-6.029629843103303,winter
New York,2011-01-30,-10.836991780993731,winter
New York,2011-01-31,7.339329594843909,winter
New York,2011-02-01,3.4855162996086375,winter
New York,2011-02-02,-8.052266851098551,winter
New York,2011-02-03,1.2432397668722155,winter
New York,2011-02-04,2.11689037145757,winter
New York,2011-02-05,-2.875304771157717,winter
New York,2011-02-06,-3.166695041344147,winter
New York,2011-02-07,4.6364132169587275,winter
New York,2011-02-08,5.489468606095841,winter
New York,2011-02-09,-1.282442945116558,winter
New York,2011-02-10,-2.237239851387542,winter
New York,2011-02-11,-5.95171895792343,winter
New York,2011-02-12,-3.9392115432676555,winter
New York,2011-02-13,5.949521932156413,winter
New York,2011-02-14,-2.353489683742356,winter
New York,2011-02-15,4.184332196194195,winter
New York,2011-02-16,2.5797732875214683,winter
New York,2011-02-17,1.0328829444919387,winter
New York,2011-02-18,-7.330690513323087,winter
New York,2011-02-19,-2.7333714940928893,winter
New York,2011-02-20,10.94356305983159,winter
New York,2011-02-21,7.619985683830469,winter
New York,2011-02-22,0.1382267806557689,winter
New York,2011-02-23,0.8405669802797077,winter
New York,2011-02-24,6.170293188011264,winter
New York,2011-02-25,-5.542156294743049,winter
New York,2011-02-26,14.856538683559648,winter
New York,2011-02-27,-2.475585834950672,winter
New York,2011-02-28,0.6833488604753843,winter
New York,2011-03-01,7.715868668653447,spring
New York,2011-03-02,7.928297961896977,spring
New York,2011-03-03,14.637700423051477,spring
New York,2011-03-04,4.46433196969131,spring
New York,2011-03-05,9.290306526712481,spring
New York,2011-03-06,8.78185968967279,spring
New York,2011-03-07,9.417810476617843,spring
New York,2011-03-08,14.422682104578953,spring
New York,2011-03-09,9.811804498018258,spring
New York,2011-03-10,3.030466016515889,spring
New York,2011-03-11,5.347223453810818,spring
New York,2011-03-12,14.910752472099436,spring
New York,2011-03-13,6.592720634866897,spring
New York,2011-03-14,16.156472564583893,spring
New York,2011-03-15,11.397548465465915,spring
New York,2011-03-16,10.010625790577285,spring
New York,2011-03-17,10.777575359860226,spring
New York,2011-03-18,19.130960618329873,spring
New York,2011-03-19,7.525005862195304,spring
New York,2011-03-20,11.171692453517686,spring
New York,2011-03-21,11.963163991809838,spring
New York,2011-03-22,9.94231766204881,spring
New York,2011-03-23,7.282359556635233,spring
New York,2011-03-24,5.4482095098688745,spring
New York,2011-03-25,10.976426065000721,spring
New York,2011-03-26,-2.633014542184604,spring
New York,2011-03-27,2.5728448500804646,spring
New York,2011-03-28,3.2164011118151468,spring
New York,2011-03-29,4.193884771806324,spring
New York,2011-03-30,7.076160005909027,spring
New York,2011-03-31,13.553594394089746,spring
New York,2011-04-01,3.5080354264336067,spring
New York,2011-04-02,15.15124426190997,spring
New York,2011-04-03,10.82079082314656,spring
New York,2011-04-04,15.84446458271492,spring
New York,2011-04-05,16.54493665046255,spring
New York,2011-04-06,16.129699659442533,spring
New York,2011-04-07,3.564334985228861,spring
New York,2011-04-08,8.437627201040865,spring
New York,2011-04-09,9.44001053531307,spring
New York,2011-04-10,5.354939846161097,spring
New York,2011-04-11,-1.032916848140344,spring
New York,2011-04-12,9.863276552066601,spring
New York,2011-04-13,4.882141132391476,spring
New York,2011-04-14,7.575575086592055,spring
New York,2011-04-15,7.207340799610072,spring
New York,2011-04-16,4.929061308684364,spring
New York,2011-04-17,17.55284718821416,spring
New York,2011-04-18,3.4266733163333365,spring
New York,2011-04-19,8.494059701349787,spring
New York,2011-04-20,11.28035568527097,spring
New York,2011-04-21,9.042499466190147,spring
New York,2011-04-22,9.094627799383602,spring
New York,2011-04-23,14.690221948396063,spring
New York,2011-04-24,12.293432553916528,spring
New York,2011-04-25,7.592133523846009,spring
New York,2011-04-26,12.2114250255503,spring
New York,2011-04-27,18.635504376065303,spring
New York,2011-04-28,9.61743666821446,spring
New York,2011-04-29,9.888439771141966,spring
New York,2011-04-30,6.682634020011048,spring
New York,2011-05-01,7.149941640974728,spring
New York,2011-05-02,6.8505981786221035,spring
New York,2011-05-03,12.110706417409565,spring
New York,2011-05-04,8.145564930159122,spring
New York,2011-05-05,7.646024368091246,spring
New York,2011-05-06,7.222567452770706,spring
New York,2011-05-07,0.21056261171050417,spring
New York,2011-05-08,12.000050565831929,spring
New York,2011-05-09,8.079244355427052,spring
New York,2011-05-10,8.927365308344994,spring
New York,2011-05-11,16.429620571169284,spring
New York,2011-05-12,1.4910017075806592,spring
New York,2011-05-13,16.843192735383376,spring
New York,2011-05-14,17.490838772204523,spring
New York,2011-05-15,14.622294421942469,spring
New York,2011-05-16,6.0137705557400825,spring
New York,2011-05-17,13.933691443232838,spring
New York,2011-05-18,14.58711294090478,spring
New York,2011-05-19,12.202615176985699,spring
New York,2011-05-20,8.444786391650325,spring
New York,2011-05-21,7.881868211780813,spring
New York,2011-05-22,18.953632315786436,spring
New York,2011-05-23,8.111466699712405,spring
New York,2011-05-24,12.320286725597326,spring
New York,2011-05-25,4.30439995959662,spring
New York,2011-05-26,13.125785053077474,spring
New York,2011-05-27,4.364382307264862,spring
New York,2011-05-28,9.845272886719897,spring
New York,2011-05-29,6.5270506955936405,spring
New York,2011-05-30,10.911390923702237,spring
New York,2011-05-31,8.030099216669832,spring
New York,2011-06-01,20.901873215751756,summer
New York,2011-06-02,26.131130470919416,summer
New York,2011-06-03,29.71882539498687,summer
New York,2011-06-04,28.642940804287427,summer
New York,2011-06-05,24.545030990589368,summer
New York,2011-06-06,25.633273030798936,summer
New York,2011-06-07,23.120566027281836,summer
New York,2011-06-08,26.459910486119718,summer
New York,2011-06-09,26.657480277831986,summer
New York,2011-06-10,15.20898458581759,summer
New York,2011-06-11,30.258707961547014,summer
New York,2011-06-12,26.16652598054778,summer
New York,2011-06-13,26.98313193062071,summer
New York,2011-06-14,25.33168607802055,summer
New York,2011-06-15,24.445898666330535,summer
New York,2011-06-16,25.693888660789025,summer
New York,2011-06-17,16.933720575242347,summer
New York,2011-06-18,26.90660218981382,summer
New York,2011-06-19,22.088479648221323,summer
New York,2011-06-20,23.610981123237206,summer
New York,2011-06-21,32.596254915633196,summer
New York,2011-06-22,26.079408267824117,summer
New York,2011-06-23,29.77396273711722,summer
New York,2011-06-24,22.520729124695805,summer
New York,2011-06-25,24.839302816972612,summer
New York,2011-06-26,21.427384258631122,summer
New York,2011-06-27,21.235361586688562,summer
New York,2011-06-28,21.83999917231622,summer
New York,2011-06-29,23.473439178429935,summer
New York,2011-06-30,34.577416500351916,summer
New York,2011-07-01,31.50172712798109,summer
New York,2011-07-02,26.746813003054722,summer
New York,2011-07-03,18.934162609291505,summer
New York,2011-07-04,25.095908153641123,summer
New York,2011-07-05,27.794572629837084,summer
New York,2011-07-06,25.3540643388916,summer
New York,2011-07-07,19.937040256121872,summer
New York,2011-07-08,21.843451417602967,summer
New York,2011-07-09,25.57514937301804,summer
New York,2011-07-10,26.086408114045717,summer
New York,2011-07-11,31.202843753440064,summer
New York,2011-07-12,34.799399859666345,summer
New York,2011-07-13,22.229977609592833,summer
New York,2011-07-14,26.754876402582013,summer
New York,2011-07-15,28.431888417636532,summer
New York,2011-07-16,25.65324733246524,summer
New York,2011-07-17,22.05257899883018,summer
New York,2011-07-18,24.57390168695845,summer
New York,2011-07-19,27.71116145877745,summer
New York,2011-07-20,12.668887321328675,summer
New York,2011-07-21,22.492496942678493,summer
New York,2011-07-22,34.97945042309347,summer
New York,2011-07-23,30.136488014096294,summer
New York,2011-07-24,30.47700162134854,summer
New York,2011-07-25,27.106552718448576,summer
New York,2011-07-26,22.129456695052664,summer
New York,2011-07-27,24.03801299470433,summer
New York,2011-07-28,29.247476659705924,summer
New York,2011-07-29,16.1905021951272,summer
New York,2011-07-30,29.135269528405626,summer
New York,2011-07-31,22.959079924965312,summer
New York,2011-08-01,29.440669091558274,summer
New York,2011-08-02,22.498576035053677,summer
New York,2011-08-03,26.031821855314565,summer
New York,2011-08-04,27.87355832374045,summer
New York,2011-08-05,29.172761058008696,summer
New York,2011-08-06,25.159747808722123,summer
New York,2011-08-07,37.27607648756228,summer
New York,2011-08-08,31.604484030882983,summer
New York,2011-08-09,25.056566789050226,summer
New York,2011-08-10,24.512477354126933,summer
New York,2011-08-11,22.39476034894652,summer
New York,2011-08-12,29.593116840960437,summer
New York,2011-08-13,24.979535661076124,summer
New York,2011-08-14,23.894526870068745,summer
New York,2011-08-15,24.263961343510758,summer
New York,2011-08-16,31.737728582951164,summer
New York,2011-08-17,25.733569950141685,summer
New York,2011-08-18,26.93033482886113,summer
New York,2011-08-19,21.153373588692357,summer
New York,2011-08-20,23.469334665502437,summer
New York,2011-08-21,17.086048856406684,summer
New York,2011-08-22,35.63753558049534,summer
New York,2011-08-23,22.002650438770832,summer
New York,2011-08-24,21.927025052308366,summer
New York,2011-08-25,24.67349816366527,summer
New York,2011-08-26,27.543470920598082,summer
New York,2011-08-27,18.751404195971023,summer
New York,2011-08-28,23.60309198937996,summer
New York,2011-08-29,20.221624171703944,summer
New York,2011-08-30,18.577289527243003,summer
New York,2011-08-31,31.42048456251392,summer
New York,2011-09-01,19.6836174598484,autumn
New York,2011-09-02,12.264070129319109,autumn
New York,2011-09-03,26.286106982733113,autumn
New York,2011-09-04,17.987495694258367,autumn
New York,2011-09-05,10.278551506673482,autumn
New York,2011-09-06,14.916955482662944,autumn
New York,2011-09-07,12.395084780082078,autumn
New York,2011-09-08,13.087265043840432,autumn
New York,2011-09-09,19.77038730205305,autumn
New York,2011-09-10,22.192825316259313,autumn
New York,2011-09-11,15.594546169332364,autumn
New York,2011-09-12,19.760279554017394,autumn
New York,2011-09-13,9.961685680594282,autumn
New York,2011-09-14,14.818484146537612,autumn
New York,2011-09-15,13.276854318660208,autumn
New York,2011-09-16,11.22022956459597,autumn
New York,2011-09-17,13.164241776277649,autumn
New York,2011-09-18,17.90747250167285,autumn
New York,2011-09-19,22.884117719638777,autumn
New York,2011-09-20,17.728681218273724,autumn
New York,2011-09-21,21.578688603830205,autumn
New York,2011-09-22,18.346568302787947,autumn
New York,2011-09-23,10.301010409003611,autumn
New York,2011-09-24,19.664349873161992,autumn
New York,2011-09-25,17.573176221023814,autumn
New York,2011-09-26,8.55778049912002,autumn
New York,2011-09-27,14.608433867983557,autumn
New York,2011-09-28,13.658584351513044,autumn
New York,2011-09-29,15.03862128856588,autumn
New York,2011-09-30,18.523646824565777,autumn
New York,2011-10-01,19.719931991267323,autumn
New York,2011-10-02,9.09595075031064,autumn
New York,2011-10-03,11.532054670147325,autumn
New York,2011-10-04,-0.9433459735729399,autumn
New York,2011-10-05,15.994193928218607,autumn
New York,2011-10-06,16.133936296546597,autumn
New York,2011-10-07,17.54740072208514,autumn
New York,2011-10-08,19.16450263987361,autumn
New York,2011-10-09,9.857025051231535,autumn
New York,2011-10-10,5.019087422338994,autumn
New York,2011-10-11,13.006111795994576,autumn
New York,2011-10-12,11.652210301767264,autumn
New York,2011-10-13,14.631564840040939,autumn
